,井名,校深,电阻率,声波时差,岩石密度,补偿中子,泥质含量,总孔隙度,渗透率,含油气饱和度
340,桃2-7-26,109.69999999999999,62.498960804649045,211.9508204047402,2.588577939898815,11.313172288350048,22.995041023865085,5.086034640022789,0.127611668023701,17.137073837693713
341,桃2-21-11C11,146.2,292.90007520718194,209.74227085225715,2.566210670407661,8.210150478800273,23.49653215052257,5.013515731882352,0.10229822180574556,14.80913132605472
342,苏14-02-34C2,162.6,119.47227551817959,207.40212176420664,2.6110639608105783,7.750264452569496,18.441211560429277,5.167386224027061,0.2183148834083641,18.739354243261992
343,苏47-20-77,599.6,142.29545030426283,206.11791860867243,2.5566377583649094,7.226457638605736,20.417691795617078,5.035617078288191,0.14627084735490326,22.274489662068042
344,桃2-32-6,119.00000000000001,128.28252100369747,207.58578150865543,2.6124033613512605,9.67939495740168,19.809672267448736,4.819277310762185,0.259352941217647,20.72977310840756
345,桃2-0-17C1,138.4,63.4592341061922,208.82863440895952,2.599132948059971,8.15370664718497,18.05980491183237,4.827615606766618,0.21102601130419074,17.132312136633665
346,桃2-12-26C3,127.79999999999998,71.16212832705008,207.5571361617371,2.595109546175274,7.879835680667451,19.766541473014087,4.7015884191807515,0.141517996771518,17.2453990594867
347,苏14-13-48C5,119.30000000000001,46.86822296652137,211.1824643730092,2.5899077954677283,7.922246436310981,19.848080469733446,5.210746018593461,0.23361274094383902,14.057611065845766
348,桃2-23-24,234.3,122.56037984594107,201.09751175663678,2.622863849789159,9.057644045615023,18.389364061499354,4.192633375838241,2.233935126702518,20.274967989680746
349,苏14-19-46C1,116.5,110.24196566992275,204.25663519536482,2.6127124465253218,7.755227467536481,20.429141630128754,3.805433476454936,0.11412875520515021,12.76692703679485
350,桃2-33-6,108.7,74.92666053418583,211.85149036890527,2.580542778042318,10.319990799572217,17.347884081531742,5.4300367985924565,0.38255749797884087,23.84728610479301
351,桃2-1-10,144.5,111.24401384031142,207.21782697688582,2.6184290659418683,11.967944636011765,18.03905190417647,4.958740484467819,0.39579238738754324,17.99204152389204
352,苏14-1-10C3,142.8,54.69135854392857,217.18003501113444,2.5819327728732486,7.349691877008402,20.22700279937675,6.146540616016806,0.19346638663375348,16.24068627248599
353,苏14-7-22A,124.80000000000001,61.29108974209936,208.20149838333336,2.5881089743197117,7.409551282152243,21.765560896546475,4.743060897291667,0.13116987185817305,18.452499999915865
354,桃2-7-10C1,99.89999999999999,118.8325625613814,202.20387386206207,2.624084083865866,8.592002001904905,19.087757757909912,3.9297297297867875,0.12662662666966967,14.419509510920923
355,桃2-4-21C3,145.3,47.090199584941494,216.91269096854782,2.6199724709332415,10.874026152644182,23.139628353386094,5.532883688668961,0.15349621482518927,21.04508602919477
356,苏47-4-83,167.00000000000003,107.40520957996404,209.15215569305388,2.5771377244550893,7.478287425525748,18.375029940431137,5.12425149697964,0.1568502993904191,22.22465868005988
357,苏14-01-37C1,139.1,98.90447879879943,205.43994967483826,2.607332854002876,9.242056074470167,18.111646298531273,4.75194823861251,0.2321351544450036,18.343587347222144
358,苏14-11-44C4,294.00000000000006,66.4673945565306,211.22584355340132,2.5840000003476185,8.279659862954421,21.34358503508843,4.9053877551190475,0.20145578215306117,15.208272109333329
359,苏47-11-80,179.2,65.43419642448661,207.2966294411831,2.587354910594866,8.89815848211942,16.95794643197545,4.747209821215402,0.18334821421875003,17.386149552027902
360,苏14-13-12C2,148.6,104.6224764575976,212.0583580323688,2.5770592195942124,7.640417227257067,16.633384926157472,5.3485598922745625,0.22737550452624494,24.17922610914199
361,桃2-3-4,156.00000000000003,69.08780769255128,210.35422433653844,2.581301282158333,8.268621794937177,19.841006409604486,5.358371794788462,0.2401282052961538,18.60347436016666
362,桃2-21-8,117.8,212.1728947338455,204.6586672394737,2.580534804643463,10.075288624388795,15.397572153832765,5.340823429447368,0.21882003374363326,27.587920205797964
363,苏14-02-09C1,135.5,98.69405164364576,203.21228781498155,2.579918819016974,9.446029520730626,22.471586717930627,4.089579335812546,0.07273800757490774,23.10245018602214
364,苏14-11-53,128.4,51.65647975207944,208.9217055778816,2.606269470279595,9.39482087108489,22.403473518838005,5.153107476355918,0.20251557640732087,12.128496883095794
365,桃2-22-15C7,147.89999999999998,84.28657200957406,208.89179852407034,2.5922312373265726,9.12952670840027,20.750628803069645,4.452515213194051,0.17562542255307642,15.241217041308996
366,苏14-7-19,144.00000000000003,40.05192361104861,215.96313197388884,2.583756944280555,9.157312499335415,21.349354166138887,5.796284722502082,0.1761180556680555,14.256236112894443
367,桃2-21-5C2,188.19999999999996,62.420414454091414,212.9656960924549,2.5871519658618496,9.125876728467588,18.85195536750266,4.934845908682254,0.19754516435706698,21.148607863188104
368,桃2-33-9C2,113.40000000000002,57.52306878325396,210.86206348395058,2.6225044089188705,10.031675486497353,18.6138888932716,4.682857142861551,0.16121693119841268,20.22805996345679
369,桃2-1-11C11,393.90000000000003,69.8129296775019,208.90080222741813,2.6093450112863668,6.83207920759025,21.27395785798172,4.711579081229245,0.16459253622162984,13.75323432323229
370,桃2-8-4,120.99999999999999,56.9565041353719,213.61195040710746,2.6150661154148764,9.382586776791737,22.291950412677686,3.872190082674381,0.215132231292562,11.635504132066117
371,桃2-4-18C2,135.29999999999998,210.83524765126387,201.9692091478936,2.602254249850702,6.760384331167037,18.044663710315596,4.172756836484849,0.15304508490909094,16.550997782752404
372,桃2-4-18C3,143.20000000000002,43.46539106239525,213.981312857472,2.5790083802087986,8.80650139427514,21.433882682576815,5.199671787775838,0.1490502794685754,14.8528421769169
373,桃2-14-17C6,127.60000000000001,163.4791300981818,200.94931033605013,2.627578369804075,8.927115988003134,17.06509404407602,4.094874608193574,0.3231347960901254,14.947492164993731
374,苏14-0-35,190.1,84.44955286794846,206.03070488847976,2.6140662808563917,8.794166227722252,20.252735399684376,4.507211993788006,1.0076170434955287,15.191430825641767
375,苏14-13-48C6,110.60000000000001,67.90981916846293,211.46517177667272,2.5804159131781192,8.494122965833634,15.174999999575045,4.637775768792043,0.24435804707142855,16.107649184518987
376,桃2-2-17,88.8,64.96868243311937,214.90332208682435,2.5868468469166666,9.766216214324325,19.356047298265764,5.399189189431306,0.2287950450731982,21.760675673164414
377,苏14-14-50,193.89999999999998,53.352800411407955,213.49125835853536,2.56084579689015,9.445007737222282,19.35587415952553,5.598958225558536,0.23735430637029398,15.440654975342962
378,桃2-6-6,125.19999999999997,86.69621405634986,211.49718053322687,2.580982428289138,9.918442493761184,17.5093051119393,5.361253993948084,0.18332268384904157,28.418242809712464
379,苏14-1-31,190.8,66.22995807258908,208.81466457856394,2.5781027255980082,9.008736897371593,14.95861634908805,4.6817557649785115,0.19860062899580713,11.680351152080188
380,苏14-02-34C5,352.4,68.69891032278093,207.5563620799092,2.6247275822514187,8.959761634585698,18.213711691712827,5.201203178267878,0.20470488079171398,18.232973891611806
381,苏47-19-75,310.79999999999995,54.6395817236937,208.22984555617765,2.589736164513514,8.242110681227157,22.41599099355213,4.348642213812099,0.09495495495495497,20.009150578886747
382,苏48-15-71,272.2,100.38383541382808,209.67488611307863,2.5831373992564295,11.176201325300514,19.510903749088904,5.3838501101300515,0.23840558411829538,21.019096253306394
383,苏14-3-30C2,135.8,51.640743739374074,210.52991162805597,2.5953902798622974,6.662054491879971,23.88930043954344,4.713748159150221,0.11077319599779087,10.461936670212076
384,苏48-11-79C4,157.39999999999998,133.01658832137866,211.11332913583232,2.5562960609733167,6.998119441297333,19.0320330383507,5.314898348174079,0.25430114337992377,29.641893267255405
385,苏14-22-38C2,147.29999999999998,5459.330733796111,200.41635436456215,2.6280515954562116,7.36194840464698,18.95517311383503,4.125967413350985,0.11476578413577733,15.865689070593348
386,桃2-18-9,120.39999999999999,76.07822259613789,210.36694353521597,2.5946428571885383,9.975323921845515,18.236112958114617,4.978023256115449,0.21773255797176078,21.014676079401994
387,苏47-33-69,219.6,71.33396175504555,206.54019128096542,2.5796083788615665,8.42101093090073,18.03732240118397,5.184453552030055,0.16059198544990894,17.34370674143989
388,苏14-0-41C1,147.4,119.4594911879783,204.79316147320216,2.613867028535278,10.043934870506105,19.18344640522117,4.598242876419267,0.6678833106791044,13.257455903303933
389,苏14-13-48C3,121.89999999999998,49.31164069141921,216.1827481636588,2.5669565220180477,9.187637406461034,16.950910585374082,6.1004593929442175,0.29484823628383927,19.499540607606242
390,桃2-17-14,113.69999999999999,84.48960422325419,210.2017678332454,2.5775021990070366,11.971785398191734,18.95335972046878,5.61130167091293,0.21160949882497804,21.28705365156377
391,苏14-3-30C5,122.0,104.32189344122952,210.72292625327867,2.6042295079918034,10.288983605983606,18.343360653360655,4.7861475411147545,0.21191803253278688,21.043131146713115
392,苏14-03-34C5,114.80000000000001,48.49495644562718,217.6174303164634,2.577743902445122,10.94983449575784,22.929076653327527,5.052743902324913,0.1921167246942509,13.724451220413762
393,桃2-23-11C11,130.79999999999998,418.52510714129966,201.8165825824159,2.6249388379097867,9.447721714876147,17.00572629764679,4.606590214278288,0.3425076452951071,16.637362382844803
394,桃2-18-3,156.6,126.9239080417497,209.51604088991058,2.5926436780574713,10.631283525930396,18.766289908072796,5.259297573399746,0.41593869730970634,25.581902937496814
395,桃2-26-6,130.9,84.43233002055769,208.3350496226127,2.623834988549274,10.34102367917647,19.67025973723071,5.408372803609626,1.5974255160175708,16.60791443956379
396,苏47-6-85,88.0,63.15156818245454,207.8016818543182,2.610659090906818,7.6727045454454545,20.237000000477273,4.530295454220454,0.12306818188863637,15.764886365445456
397,桃2-28-20,128.4,85.82446261601245,211.2402414297508,2.587928349094237,10.980545169915889,18.30070093326168,5.886066978396418,0.2459112148309969,24.561908100674454
398,桃2-23-6,132.4,103.80388972617824,205.77148793731118,2.5912160119569485,9.68439576865408,17.88529456144864,4.912688821895014,0.2620694863761329,17.775332327752267
399,桃2-33-7C3,125.5,55.970071709601584,213.1843664959362,2.581250996111553,9.714924300239042,21.305816729920316,5.268318724986454,0.16066932271553783,18.660047809992026
400,苏47-10-76,225.0,63.73178666338666,210.8047821808,2.597457777824889,9.012853333291556,19.922328889155555,5.2518488887084445,0.1767644442462222,20.02241777899644
401,苏48-17-83,213.79999999999998,71.87301216282508,213.6804583522919,2.599934518346118,9.405734331038355,19.568568754424696,4.409522918664172,0.20544434058185224,16.690514500213283
402,苏14-13-12C7,220.79999999999998,187.60100543663953,206.24866848088772,2.602065217570652,10.182436596117753,15.381621374665762,5.011929347682066,0.21784420299184784,21.873876810674822
403,苏14-5-37C1,71.1,271.26435997198314,208.7439099682138,2.5911673701462727,7.4198734176469765,16.309634317642757,5.0419268638326304,0.7921518984711675,10.955414909371308
404,桃2-24-19,118.60000000000001,72.42693928775716,207.00069984460373,2.5976644179249577,8.995278247139966,18.78957841079258,4.7470657673102865,0.13731028664080944,22.618136595131535
405,苏14-13-05,85.1,68.93188014081082,209.39434783819038,2.6211985896603998,7.430622796843713,18.010058754864865,4.922361927160987,0.17542890715158638,19.211198591001175
406,苏47-33-76,231.79999999999998,58.615970662597064,211.16737703528906,2.5911734253356347,8.884719586553928,19.672752371932702,4.405677308015531,0.16065573793615184,12.754141501978433
407,苏14-21-29,116.29999999999998,70.71960446956149,210.2191229825452,2.594737747414446,8.22141874473431,20.22999140234738,5.066766982031815,0.1281857268684437,19.806268270111786
408,苏14-4-15,182.5,195.08135342483286,193.35072331397262,2.6580493148926028,8.308049314832328,12.732378081506848,3.994301369943561,0.20221369871342465,13.982690411623013
409,桃2-20-2C5,147.0,104.6977550922721,210.98046258408164,2.5658843536013602,10.150020406059864,22.663088435390478,4.926108843760544,0.1527482994367347,22.11591156429524
410,桃2-25-1C4,98.3,77.55128178838251,211.45031533336726,2.5592472024242117,9.66581892163174,19.389867750528992,5.196388606494406,0.18499491361546286,21.362746693246187
411,苏14-03-12C3,88.0,75.29452273167045,213.89607952647725,2.5751931820647727,9.852795454064774,21.338886365636363,5.118488636668182,0.15080681791704545,23.680693181386363
412,桃2-15-22C4,119.4,61.3293551041876,215.87433833358457,2.583031825828308,9.863207703831659,22.14576214568174,4.793609715338358,0.5390954771968174,15.292772195460635
413,苏14-13-54,107.19999999999999,92.82958955007464,204.55676306856347,2.6437873136128736,9.778152984111943,16.17727612262407,5.664132462732277,0.6127145523097015,21.99506529697015
414,桃2-15-27,143.29999999999998,105.89064200610608,205.26147245833917,2.6055338450020935,8.272177250575018,18.83222609885206,4.388611305029309,0.19341939986392184,17.225931611905096
415,苏48-18-77,89.3,75.08873459554312,209.485050368645,2.5800671893281075,8.953236282398656,15.245554311422172,4.997827547773796,0.2810078384333706,21.161601344202687
416,桃2-30-13,79.0,68.76956961696202,205.9202151891139,2.631721518950633,8.967987341555697,19.10305063633671,3.995202531565823,0.17478481019240505,13.6060886076
417,苏14-13-31A,127.70000000000002,86.92535630179326,214.02023489686763,2.5823884105285826,10.401965544000781,21.0598903664213,5.611127643139389,0.21777603755364136,20.09360219460454
418,桃2-1-11C1,100.7,67.41759682193644,212.57834159572988,2.5983018869374384,10.750466731454816,19.733604767926515,4.817507447714002,0.2003872891777557,21.555839124027806
419,桃2-28-21,101.60000000000001,143.16114173270665,209.65854331870077,2.5803543307755903,11.381250001696849,19.469212599862203,4.895521653329724,0.19083661384251965,21.790954724092515
420,苏14-1-25C4,164.7,86.75530054887675,198.14107468791744,2.6273041893746205,8.633084395992107,18.181572556711597,4.35148148160595,0.1457316332416515,11.585931997319369
421,苏14-17-18,121.9,62.95465135258408,213.37698110705495,2.6024856440188677,8.538712059200165,23.365922887471697,4.389786710351108,0.1281624283297785,12.280385562610336
422,苏14-13-51C4,140.8,72.77066761691052,203.5722159284091,2.627627841176847,9.194353692940341,20.888018465575282,4.218451704661222,0.6583238633352272,8.649453124385651
423,桃2-16-21C3,147.0,72.22776870970748,210.3389251789796,2.6024965985687074,8.074727891182992,16.163054420687075,5.244999999981632,0.2241360544197279,21.665197278186394
424,苏14-4-03C4,153.90000000000003,79.08629629659518,209.92411308200124,2.5855490577686804,7.64600389910851,22.79341130701754,4.811377517810914,0.18830409364392456,19.121708900775822
425,桃2-24-26C7,141.3,218.37646848719035,194.39004246008494,2.6183793349341826,10.718605802171266,18.87135881201415,3.883340410256192,0.17642604399787687,17.63039631761217
426,苏47-14-80,241.8,78.87077750388752,208.6953349923904,2.589859387837883,7.906947890975187,18.13215880884202,4.668519437827131,0.18502894960628619,16.173713813095947
427,桃2-26-13,136.8,158.6546710543421,202.01538746059938,2.5934429826703216,10.495584795044591,20.311966373021196,4.090423976605264,0.15197368410964912,16.34127192852339
428,桃2-16-5,155.3,74.97742433924017,209.54939469639407,2.60340631035866,8.094198326099162,18.757495171169992,4.885550547036702,0.1665679333142305,20.09425627600064
429,苏14-9-42,101.70000000000002,106.41972467596852,203.76155360599802,2.6193706979282196,8.79844641150639,17.525417895634217,5.023913471214355,0.1594788590540806,20.432458209095376
430,苏14-19-28C11,127.69999999999999,65.69552074610807,213.45671102349257,2.5678621768167584,9.297126076757245,15.57039937760376,5.574479248479249,0.28032106509005483,21.26693813586296
431,苏14-0-27,129.2,124.62226006393189,206.1544891311146,2.5948993809767806,12.917453558178021,17.641238392450465,5.118513931828174,0.16345201262693498,17.561563465255418
432,桃2-8-5C4,185.79999999999998,127.56405273630789,209.82565125032295,2.6171259417658774,8.387362755741659,18.64394510408181,5.184337997673305,0.47980624347578044,19.457766416872985
433,苏14-21-41C2,113.2,71.97571554852473,210.27970849699642,2.5668462898171374,8.4516784465053,19.936369258509714,6.1084893991704945,0.17746466440724382,19.708904593323325
434,苏48-4-91,225.0,70.44429333484445,214.36008002044446,2.57496888888,9.189271112577778,19.648053332444444,5.450408888755556,0.21118222223111116,26.033386664088887
435,苏48-9-71C3,197.79999999999998,71.1866734048635,204.40115268311428,2.5986349846875636,7.962608695591507,20.617937312204248,4.31526794732356,0.10740141551769465,24.419504551516685
436,桃2-12-29C1,104.39999999999999,146.4129022947318,201.42912834434867,2.605555555331418,7.34959770091571,16.06191570748659,4.155201149705939,0.17925287347988506,18.960507662136017
437,苏14-13-48C11,234.20000000000002,73.07502134570453,209.0790093932536,2.6296840307976086,7.540204953458581,19.838599489004267,4.187796754673783,0.15195559364304012,13.619598631928266
438,苏14-5-36,78.10000000000001,37.56377721119078,225.6189372596671,2.5502944941536487,10.667067861277848,20.503777208450703,7.362074263623559,0.8074647885761842,29.85673495536491
439,桃2-24-28,72.60000000000001,69.35030301881542,207.89775484063355,2.6136088153801653,9.132892561533057,18.751515151033054,4.4099035812603296,0.18586776837190078,16.45387052541873
440,苏14-4-44C4,109.60000000000001,68.03860401374999,210.44023723832117,2.6051003649790143,6.394698905071167,20.822655112558394,5.122883211303832,0.14841240871989048,17.520310217746346
441,苏14-15-53,117.0,190.29251282123073,199.29195726358972,2.6036410255965814,10.51445299301453,16.133888890048716,4.371452991350427,0.17334188048034188,13.116230769042733
442,桃2-25-25C1,100.8,71.15243056094246,211.0595535375992,2.5916765873759924,8.57958333316369,21.396785715396827,4.792490079059524,0.112946428859127,16.51191468424107
443,苏47-15-81,219.8,78.0817925521747,211.08595996141946,2.5815104641929025,9.133776159939945,19.87365787184713,4.9557961785823474,0.18875341246769792,18.308835302129207
444,苏14-1-16,108.7,162.43635694542778,207.57717570919965,2.6189604413164673,11.477516097838086,18.03407543580497,4.659622815269549,0.1959797604986201,13.27212511801288
445,苏14-14-37C3,140.99999999999997,76.76177305021278,213.83880853255323,2.541730496405674,11.073631208196456,20.65956737464823,5.541446808695037,0.24724113452198587,24.372638296687946
446,苏14-5-37C6,116.39999999999999,68.47233675864261,201.44965632981098,2.6234621994003438,9.613599654708763,16.880515465015463,4.541134020807561,0.5328178692878007,11.165094500976803
447,苏47-17-76,275.8,90.5267440324583,211.88904277657718,2.5754459753495285,9.104532271072516,23.02619289287164,5.3424292965699784,0.18984771552646842,24.776620740014504
448,苏47-15-84,226.4,81.93181978777386,205.44601589045936,2.63992049485689,10.422067137342758,19.940220847765016,3.938860423815371,0.12001766789752649,13.147800353454949
449,桃44,215.99999999999997,159.82354167469913,203.70542593226855,2.599361111032871,9.720879628996762,19.25087963002038,4.698037037356945,0.16042129631342594,16.747990742300466
450,苏14-0-21C3,101.3,72.5471865727246,209.1364955791708,2.6008983218311945,7.918450148060217,19.169921027295167,4.9678084898292205,0.15265547901480753,18.96790720642152
451,桃2-12-10C1,133.39999999999998,72.48424287880061,208.93893552443782,2.615967016473763,10.59415292473913,21.19539730233284,4.776379310331335,0.15240629725787108,19.60608695617242
452,苏14-14-53,141.8,144.06121297521858,201.39095207284907,2.5871156558836383,11.053836390141747,26.832976021741885,3.3930324400839202,0.048455571138222846,7.785761634705922
453,苏14-0-21C5,113.49999999999999,69.55200880944493,207.32960353303963,2.626132158440529,9.35133039773304,16.70590308520617,5.403691630278415,0.41418502198678414,20.715083698863438
454,苏14-2-16,108.5,74.33161290219354,208.04712442672812,2.6066082950414744,9.32683871042765,16.78055299303226,4.134506912543778,0.16211059910414746,21.0800645156682
455,苏14-18-43,108.00000000000001,105.36587962384257,205.95236110564815,2.5870833335361105,7.677462962993516,20.12794444442592,4.934898147970369,0.10993518518888888,27.818416667861108
456,苏14-03-30,160.8,180.1869962729726,203.48054724850743,2.644452736199005,10.412953979689053,18.095808458960818,4.934713930218905,0.16121890543594525,21.17046641901741
457,桃2-32-9,127.1,109.54870180833203,208.22118805688433,2.607057434950433,8.88816679765539,19.63940204757514,4.926451613172305,0.2836191976412274,17.089921321345397
458,桃2-30-5,125.40000000000002,58.21734449890748,213.7172487812599,2.568125996929026,9.951586923838116,20.53702552002392,5.636945773682614,0.2553748008014354,20.074960127527905
459,苏14-8-48C4,122.7,55.73224938719642,209.52039933113286,2.5853626734278725,10.571426244299104,19.192176039348002,4.982852485548492,0.19796251035615323,10.341157296594131
460,苏47-1-77,257.4,44.68762237545455,216.34717948593635,2.5773348871367525,10.430955711662783,20.35888111588967,4.785205904902099,0.2196814293550894,10.99905982933178
461,桃2-23-26C11,122.2,141.26644846211127,205.87290506080194,2.622831423956628,8.676980359705402,21.647422261286415,4.0689361701857605,0.3673649756800327,17.571317514153026
462,苏14-5-01,133.20000000000002,63.427522528400885,209.72993241636635,2.5904729732927922,7.082117116952702,20.576621622626124,4.57328828837087,0.12114864876876877,11.06182432403153
463,桃2-14-19C4,177.6,62.374054053727484,211.29520270242116,2.6168299548913287,9.008293918879504,21.005900902658787,5.590078828880067,0.3137274771469595,20.117060809572074
464,苏47-53-76,186.79999999999998,41.83559957388651,217.10534259089937,2.5971948609668094,9.767965738834048,20.12790150040685,6.103618843971091,0.21926124210813705,14.38162740946574
465,苏14-13-48,98.1,57.964872580050965,214.4907747221203,2.5994801226167175,8.420917429970437,22.063425076146792,5.5347196737624875,0.1840570847196738,21.24255861503262
466,苏14-1-10,146.1,75.50555098971253,209.84976732484603,2.5595961670273786,8.227583847110884,22.105017114606436,4.541225188372348,0.10924709115811092,17.154606432694045
467,苏47-12-84,161.99999999999997,106.07599998879012,212.50335802493828,2.592246913520988,10.335950617659261,19.79550617453087,4.828802469164198,0.17116049387530866,24.36955555606173
468,桃2-26-5C4,96.49999999999999,60.26066321059068,213.29297409357514,2.5918549222911915,8.985678755305699,20.99163730504663,5.360673575470466,0.2555233159896373,14.904829015247671
469,苏48-19-91,237.0,88.69182278542617,203.16738397476794,2.613611814181435,5.340632911196625,18.08794093187848,3.743215190131646,0.11410126565485233,12.772177215527426
470,苏47-2-75,166.6,89.61280912429773,206.84128450372148,2.5878751502773114,8.030132052710684,18.091404557983196,4.752208883794719,0.20542617056662663,23.524429775008404
471,苏14-17-26C5,130.6,59.089701379999994,212.7703981408882,2.592649310898928,9.504287901775651,18.417779481049003,5.039341500511486,0.22239663082695252,14.331133232220521
472,苏14-01-14C8,97.29999999999998,72.3158992761665,204.0267009145941,2.6151490233155195,9.87057554058582,19.0539465553628,4.126772867288798,0.13829393626618708,14.78510791267215
473,苏47-15-74C7,198.60000000000002,101.27213493854984,205.91719033746222,2.6020745217703922,8.372739174232628,19.973544811540783,4.510876133190331,0.1284894256042296,18.11636455040785
474,苏14-2-40C4,108.30000000000001,408.02730372265006,202.59462606814404,2.5975623267313015,8.20586334258818,16.645983382666664,4.96551246512927,0.15837488461126498,26.431708218818095
475,苏47-7-75,236.0,92.29060170140679,203.8474576183051,2.616915253936441,9.387796610961864,20.174101695288137,3.7515423726694914,0.11261016957118644,16.129737289162712
476,苏48-15-84C2,166.19999999999996,61.917581225812285,207.0272202096872,2.5870818291967517,9.73187123961733,21.176931405541524,4.429007219777377,0.13038507798796634,14.063068593302049
477,桃2-33-9,147.8,108.95769959684031,215.0133085397835,2.5764479025974287,9.819668471763194,19.614012178487144,6.068640054217186,0.2438362653849797,19.551096075217863
478,苏14-1-29C3,145.29999999999998,66.52618719860978,216.55997246262905,2.6067928426001377,8.801293874836889,18.599704057329664,4.4030006881582935,0.25842395047487954,14.080096350757055
479,桃2-17-32,121.4,106.75935749691928,204.71728995370677,2.6082537067446454,9.21692751245799,16.612306425864908,4.743171334133442,0.16751235600164743,21.518047775799012
480,苏14-21-35C3,101.10000000000001,52.694490603461915,210.08955491048465,2.6058555884144408,8.77512363998714,20.5770425297725,4.392077151410485,0.12511374899208702,12.638259148136497
481,苏14-20-24,102.6,93.7343274860039,213.7135964982456,2.599454190994152,8.117709551596493,16.659688106461985,6.110906432586745,0.2829824561033138,24.13809941508772
482,苏14-1-29C6,142.59999999999997,64.36714585956523,210.07819777517537,2.575974754341515,6.970813464082751,23.02569424669706,5.082685834248248,0.13016129060378684,21.43427769826648
483,苏47-21-68,272.20000000000005,56.66719324116091,218.55069066928723,2.5882072008008814,11.575040412125642,19.666451140624538,6.1603085965855975,0.2796767083659074,25.538493756155766
484,桃2-31-13,106.5,61.38306103607513,211.2244131796244,2.5921126761314555,9.830215960279814,19.875004694619722,4.980338028362442,0.1426384975830986,17.212469481534274
485,苏14-19-50C1,137.0,62.40992700842337,210.57040876788318,2.5887226280072992,8.812978101877372,19.00262773837226,5.10940145979416,0.18457664192262774,17.391985401835036
486,苏14-13-51C6,71.0,81.16067605480282,206.8846197112676,2.6306619719239435,9.638140844988731,17.903070422329574,5.200760563632394,102.69991549261832,16.84138028578873
487,桃2-7-6C3,120.7,66.96307373643745,216.24658658566693,2.565617232651201,9.161292459743992,22.348707538864954,5.686785418372825,0.1800828500422535,24.520530240513672
488,苏14-0-46C2,136.2,39.29286343941997,212.23508812151252,2.581167400786344,8.047459618138767,19.268861966248163,5.004236417179149,0.19734948620484583,15.131710718965493
489,苏14-1-27C2,115.1,68.62540399768028,210.65304084761078,2.5666029536985233,9.19288444848132,14.795308427350133,5.125864465381407,0.28803649033970463,20.613857518033885
490,桃2-16-18C1,177.89999999999998,44.32386734115796,216.43621696436205,2.567818999457561,7.722653176053402,19.680258570073075,5.770022484593593,0.2587240023389545,18.218819559572232
491,苏14-10-49C1,112.3,39.6807390896171,207.01666960783615,2.6159928763330367,8.729082815325022,16.225939448370436,3.97846838818878,0.41081923437756007,4.161834372033837
492,苏14-7-16,267.30000000000007,52.01557799893378,204.07781142514023,2.614994388438832,8.4714029179147,21.618406283389444,3.7665656565016823,0.09382716028170593,9.077362513860828
493,苏14-2-22C2,146.70000000000002,63.75891615633947,215.71886844437626,2.5711111111867755,9.614798909044989,19.660674845371506,5.46794819343422,0.22014314922085887,17.163060669366054
494,苏14-14-39C3,161.4,92.4404646852912,207.40646841127634,2.612434944109046,9.94478314904399,15.539634446076208,5.702187112620817,0.3329491944522925,19.006654275755885
495,苏47-15-75C7,200.2,73.1260239825974,208.0825873976024,2.612867132849151,7.937942057898102,22.979820178801198,4.663606393622377,0.15997002990609394,14.772467531608394
496,苏14-17-16,114.1,220.02191937253286,197.9633654851008,2.6124627519193693,8.262585451393514,17.23526730870815,4.1317265557765115,0.15600350550744962,18.11773006041367
497,苏14-2-25C11,120.9,98.16284532517784,212.81695618006614,2.5591066995781637,9.226435072611249,21.17200992342432,4.625500413688172,0.16861042175599672,24.084838709301074
498,苏14-7-32C8,87.1,40.58859930709529,216.04391502020664,2.536394948686567,10.162250288669345,19.419265209988517,5.786624569792193,0.30617680829965555,17.337680823135475
499,苏14-15-26C2,119.9,150.7662635586405,207.0000333504587,2.572977481336113,8.275579649311926,19.254987490386988,4.675212676899082,0.14476230201668056,20.114353630482064
500,桃2-16-18C4,107.2,54.13171641364739,221.72666978432835,2.569328358141791,9.76445895516791,16.402546642388057,6.480083955455223,0.3515671638675373,25.706072760522385
501,苏14-19-46,123.99999999999999,108.79454838371774,210.71034676306454,2.6249677417298387,11.980451609919356,15.275782256806451,5.8797338706548405,0.262524193675,19.481991932080646
502,苏14-19-20,100.5,166.84102487644776,214.73211943323383,2.5750049749860695,7.0722487559054725,20.94224875540298,5.502447761253731,0.17227860693830843,15.350527363506467
503,苏14-19-53,100.0,72.25309000108001,207.92765997599997,2.6054700002719997,9.104239999282001,19.57405000056,4.846040000174,0.215620000236,15.010390001370002
504,苏14-02-34C10,148.3,72.78209710144301,210.33429537437627,2.5803101820377607,9.142535401817263,20.90826702472016,4.924774106405259,0.1338098447397168,18.00888064544841
505,苏14-1-27,163.5,49.1289357767951,213.54942506256882,2.587162079315596,12.814788990715597,22.42094800990826,5.5006727826397555,0.15387767582874617,19.497749233614677
506,桃2-14-17C3,170.1,95.78316283982952,207.7882422239859,2.5979247502745446,10.478301001251618,16.01695473330218,5.052910052668432,0.7504644328248091,21.22864785167549
507,桃2-10-15,119.5,44.284309622861926,210.49851041841004,2.5889288704108786,10.696870292676149,19.43286192516318,4.725405857381589,0.14555648557573223,15.03258577547113
508,桃2-4-21C1,99.9,66.39099098893894,213.56530532232227,2.5903503501681673,11.138658660226223,21.56039039006006,4.9196596597767766,0.17851851854354353,25.878598600460457
